SalePrice,id
126408.52857944198,1735
109538.27548436861,1736
300626.01423268043,1737
245427.90980908155,1738
244841.06712087488,1739
205655.2127745321,1740
186161.2012545503,1741
172304.63340812473,1742
179672.25082832115,1743
309047.63011209504,1744
218225.19329284312,1745
187923.17215696877,1746
216429.6539849952,1747
216340.3373839522,1748
143793.2408889496,1749
125301.22798789309,1750
250193.14357729608,1751
116708.20354765045,1752
150776.58143069228,1753
197324.7575878627,1754
163244.207305843,1755
125232.62281038857,1756
120874.81093065944,1757
146173.97528410907,1758
162914.81203525094,1759
165864.85923613605,1760
145371.68812762402,1761
178226.2115447378,1762
186586.11259310058,1763
114040.63394846789,1764
162901.68352216415,1765
189156.8159554238,1766
221057.06220175704,1767
141194.72600067966,1768
176359.5434282765,1769
152452.0493851002,1770
126120.31772082653,1771
129969.54891021077,1772
128605.3897247297,1773
140659.85084972408,1774
141933.40904825105,1775
129414.13031068027,1776
108882.796902105,1777
138695.80415989942,1778
117226.33401048461,1779
181779.5982479331,1780
127000.85743430864,1781
87811.7658494557,1782
141429.45751269732,1783
106688.54341016016,1784
124913.87717866992,1785
143039.07003650581,1786
166335.06235727615,1787
59761.72706270954,1788
100343.99352158877,1789
77853.6790180146,1790
179312.7222668204,1791
157557.8324752589,1792
129183.18351400136,1793
154077.2100886155,1794
133174.7034240786,1795
132423.874304124,1796
114687.15140915605,1797
121971.34263340093,1798
110452.68063832315,1799
133045.8598686271,1800
125280.06022123323,1801
145466.23835416866,1802
149797.07380988076,1803
136516.72198271326,1804
137478.25272870928,1805
123426.69188716752,1806
138741.11387487146,1807
127472.42288257518,1808
122748.89597305664,1809
140454.96764918725,1810
94718.03321612788,1811
97154.8114730579,1812
122499.18352032048,1813
95240.0817846261,1814
53868.5990438336,1815
97675.20800635048,1816
104381.68655252704,1817
140412.1607589686,1818
126472.34537546696,1819
50723.16507187464,1820
118130.69890177285,1821
151309.0835060923,1822
43011.87633476216,1823
129940.5261529249,1824
138362.70349963754,1825
103623.15453195492,1826
102392.64939761948,1827
136571.82805482933,1828
126078.73993938157,1829
136469.0869887152,1830
148754.86013989395,1831
74802.07394957569,1832
142185.41208073273,1833
117805.93148961694,1834
120672.87487352552,1835
124286.23885388674,1836
86656.08296820329,1837
121411.23652274736,1838
96384.34331415717,1839
143454.8432623864,1840
133963.54909515363,1841
88487.73732532324,1842
128038.84663120286,1843
144936.3090312846,1844
143189.58128160558,1845
156253.40337438567,1846
165843.6793590341,1847
53223.9627586093,1848
113446.62337609929,1849
116939.78290887838,1850
151783.3015544312,1851
126135.22361449245,1852
121035.30694303357,1853
165757.49039301844,1854
148718.63545471488,1855
224095.0095643084,1856
135751.34081484348,1857
136444.44828439172,1858
122454.48786338136,1859
145342.80348235025,1860
121929.57641153056,1861
326869.0081713941,1862
307301.9865894014,1863
307371.1658550729,1864
343074.05477418425,1865
330872.59622933593,1866
231591.35931949614,1867
287204.0957522886,1868
201557.65521169355,1869
227403.3373426329,1870
259654.8730503989,1871
174467.04913612414,1872
234655.95654423867,1873
153629.38123424427,1874
198821.4642262599,1875
197421.9581112441,1876
209802.65343834154,1877
207665.70501403126,1878
128498.96461174461,1879
133594.01568779146,1880
243445.30958254155,1881
244449.62815529673,1882
186531.47723715578,1883
202823.4483908798,1884
244213.3408823921,1885
292145.13132714835,1886
212423.35184408404,1887
271827.9318697236,1888
164888.70062713575,1889
113625.0524390113,1890
136009.02788261813,1891
97864.74685237434,1892
124555.19920721161,1893
123045.90563835105,1894
133751.54567794324,1895
127824.11801786645,1896
115878.39105081953,1897
109615.70378230605,1898
163261.0340501708,1899
157194.9619750068,1900
169714.57842414064,1901
152782.4139858056,1902
219290.71251405033,1903
147211.864848701,1904
199977.65765677573,1905
156683.27529982443,1906
206278.2588630433,1907
110777.70263008158,1908
132735.32241436836,1909
119828.41347253959,1910
222345.51590934207,1911
333727.15415972396,1912
142599.7216658807,1913
53730.03931153559,1914
295934.6143424615,1915
65288.57078663473,1916
252349.37571590696,1917
140879.73610157456,1918
176481.71011793733,1919
154334.46978230847,1920
383149.3401646146,1921
322157.281264974,1922
231975.64874517632,1923
215778.8876884334,1924
196192.23075894025,1925
369725.0697043827,1926
133549.23593721213,1927
158452.19997981272,1928
124883.42616545311,1929
134164.0902176506,1930
142418.70460177504,1931
141392.35826457886,1932
183723.701110959,1933
182695.87144094153,1934
170053.93832019303,1935
194877.84151805632,1936
185532.50551346916,1937
170208.58682259003,1938
242256.70266094268,1939
192870.08664690654,1940
170268.75280551045,1941
185377.63902344118,1942
213087.16107607796,1943
368629.5018273508,1944
397822.1794427309,1945
130646.31954716129,1946
271679.11909844994,1947
170677.35345034127,1948
246613.97059317262,1949
191150.94256593825,1950
243959.2069698239,1951
206072.9689397714,1952
164440.60862563126,1953
183072.34532951302,1954
136255.9873674642,1955
298870.50719567563,1956
151598.03779822064,1957
301532.2695666584,1958
144156.33708564058,1959
115542.25559967771,1960
120199.74349106355,1961
98319.64292162053,1962
105425.76919453489,1963
106746.84302881641,1964
140441.86797768268,1965
139844.03523402178,1966
291057.099990619,1967
416499.50242220034,1968
389962.43419081264,1969
412184.2600091701,1970
459320.0848158377,1971
382440.1009624622,1972
265658.1188429027,1973
336640.775724245,1974
451298.3775231466,1975
275881.0666370535,1976
353350.34500377096,1977
349057.94965109264,1978
327559.7865399135,1979
203030.11400418397,1980
342075.4731266427,1981
219430.49435247903,1982
206115.56111585547,1983
170098.53766224586,1984
224159.04709225046,1985
208863.93602940865,1986
183712.72991409898,1987
174969.10677905555,1988
191969.87977605074,1989
208014.2462489755,1990
228687.7803908417,1991
214478.25599364255,1992
168358.7636471241,1993
231053.99425917005,1994
184816.39081179904,1995
250833.3780817252,1996
318605.70797499386,1997
318952.95372240443,1998
280109.3405899544,1999
319515.8588638329,2000
272992.7434740572,2001
242461.1531291468,2002
256565.75331706638,2003
277959.3042969763,2004
227255.20096182602,2005
222510.22078457806,2006
251286.6348880089,2007
214291.61530548157,2008
195726.19449014522,2009
197863.91390406634,2010
145152.15459785715,2011
176139.500592197,2012
178351.13540480752,2013
183255.86626684672,2014
208887.63508912423,2015
190152.25703256694,2016
193439.77094869743,2017
118028.5897796659,2018
132401.02226916116,2019
103784.38178133065,2020
103231.52837785325,2021
182828.0307447813,2022
143338.41541028774,2023
269263.5276204836,2024
351625.7785335294,2025
174816.04329284246,2026
158413.1019160904,2027
155063.04312732568,2028
168534.22704214446,2029
266156.50557772315,2030
232419.0052604152,2031
254280.38547054946,2032
257563.13924807456,2033
173692.11349345976,2034
219480.80787975012,2035
202331.86582236685,2036
209050.09293837904,2037
320653.2804489633,2038
232605.53460850625,2039
270626.48267783993,2040
298336.78498564183,2041
206730.52895822172,2042
174357.334783093,2043
175465.7856086602,2044
215006.28348904228,2045
146405.3998541836,2046
146747.08530450473,2047
141800.1352311317,2048
143956.7784665086,2049
179818.67025002209,2050
105213.82937593595,2051
124481.22598687871,2052
148698.51934574926,2053
87400.9038722085,2054
159290.2934817312,2055
148708.24767973513,2056
112574.58562785319,2057
216575.77865792933,2058
132760.2424559194,2059
172989.839071613,2060
176843.64454791544,2061
128633.61981372576,2062
116540.76036661801,2063
137857.61940340255,2064
119041.146016059,2065
164752.51236619352,2066
113710.0788136571,2067
149311.66677545925,2068
87970.37149648833,2069
117793.00785724919,2070
94293.15139710825,2071
136649.00976217314,2072
133419.9384351892,2073
188189.67190540547,2074
151090.16494202017,2075
120491.27525076088,2076
151814.35344227,2077
125712.5990081725,2078
134778.33865239724,2079
116998.36199693581,2080
128855.2964042399,2081
123601.91094099468,2082
149603.44946726874,2083
109048.9158912064,2084
114648.43950003808,2085
116682.58379486784,2086
124126.77665402825,2087
97186.05900257909,2088
76524.63792475798,2089
123685.52783596188,2090
109462.47178113648,2091
120757.61546664311,2092
115661.54605293697,2093
112893.17486155297,2094
149119.98530194262,2095
83999.89869085852,2096
97649.48079147004,2097
149290.75345752423,2098
51650.326976728036,2099
78284.12961004346,2100
118007.09997770331,2101
129264.00898377624,2102
105825.50141995633,2103
141238.98561301737,2104
128407.6113893791,2105
66874.41788488458,2106
188958.34391143627,2107
116459.45668304032,2108
110547.88602563116,2109
128290.33731197569,2110
137649.9679498456,2111
137784.6619920845,2112
120192.59380913714,2113
120630.06916836684,2114
162664.5692187185,2115
118256.09358089768,2116
151207.4481300548,2117
127331.00609960045,2118
109806.65310215067,2119
113239.90849327625,2120
98857.98897901457,2121
114141.9802076978,2122
82887.55413662645,2123
160836.51627193484,2124
128359.32076571984,2125
147547.1137388663,2126
162984.8306204917,2127
125803.81167650809,2128
95398.2598507702,2129
136538.0597359286,2130
143554.3213621379,2131
113363.62264003509,2132
123402.01138319392,2133
123686.98648136733,2134
99355.91068457217,2135
78640.8196227322,2136
106927.8230211703,2137
132628.67854909884,2138
152857.96872710375,2139
139736.7397477298,2140
165793.78227438225,2141
125308.09716366274,2142
147918.11776066717,2143
123716.58563783353,2144
137563.7405603089,2145
172108.65988332318,2146
143221.79764908546,2147
134544.73205644864,2148
150249.41068720227,2149
236342.98105571562,2150
117072.80163147823,2151
172694.96264873067,2152
160553.73696281435,2153
101462.95669008286,2154
141226.28928177094,2155
260455.36028557294,2156
226151.22036606158,2157
237481.60623748903,2158
214656.85531903637,2159
181291.28185736813,2160
238122.49836310983,2161
360654.42015085055,2162
333539.54865888995,2163
256245.17417706497,2164
203410.8516495293,2165
159357.47106533792,2166
219544.42244193907,2167
191567.27833770777,2168
197940.61998404004,2169
217378.06401754686,2170
159589.0524417549,2171
133262.9048797181,2172
172205.28279138159,2173
222205.34614277745,2174
302308.7023304417,2175
312902.0597657119,2176
236387.10767000428,2177
213526.65541507106,2178
136513.9931260685,2179
212945.0921197171,2180
192831.60541889438,2181
224129.3233596717,2182
189999.59540876982,2183
120558.54063224915,2184
129395.27666996524,2185
145835.14792375782,2186
153512.77244899666,2187
155774.120662648,2188
262171.4647261101,2189
80983.29048458103,2190
81833.62521537243,2191
88195.40717181642,2192
111000.27054853637,2193
99903.42610996497,2194
102117.12526504604,2195
101681.18014298048,2196
116236.73886174646,2197
160503.65164042555,2198
180571.7029424692,2199
149898.12534012087,2200
147634.0185368974,2201
215682.22377679573,2202
137909.8806221189,2203
177883.59270256734,2204
118420.31845364837,2205
139992.2386764199,2206
225849.2279517124,2207
268654.3611787574,2208
242934.40143260462,2209
122035.03262034724,2210
120261.05872667892,2211
120885.96110248375,2212
104988.63299154177,2213
136767.88186483236,2214
102080.6711546518,2215
148269.41592528572,2216
68341.55477144674,2217
68824.6035919211,2218
67622.96802136152,2219
56263.36995660933,2220
296985.4753350956,2221
272753.8495060166,2222
283756.90177162504,2223
208281.49136419393,2224
118959.65558071187,2225
181331.2701194919,2226
196554.23542374204,2227
265526.58889372484,2228
251119.00057793147,2229
152513.39995739528,2230
210111.04216781518,2231
178627.73873879522,2232
177569.03143079986,2233
242826.09528348237,2234
216146.5104102521,2235
253341.82788007782,2236
313752.0792094314,2237
196688.34231655565,2238
110813.22111096261,2239
154532.9686715051,2240
154107.4379326284,2241
124976.60619826114,2242
133851.67980608586,2243
105164.73815725803,2244
102154.02671304767,2245
140748.1840678618,2246
117946.2878403405,2247
121359.9722638198,2248
119248.55098818603,2249
132194.82374035037,2250
108024.4386299941,2251
182610.85153896053,2252
153234.07863123005,2253
182805.3007719439,2254
184849.56249596915,2255
181333.4421387345,2256
207424.2059799061,2257
162345.45891061507,2258
174323.0796601224,2259
161313.26054550384,2260
197090.45776146493,2261
211668.42756238097,2262
377783.8037806756,2263
446880.3941573898,2264
174568.977104823,2265
313428.90729588806,2266
359034.8927057562,2267
432511.6786511739,2268
152071.30189704394,2269
201310.88498098377,2270
215440.2089705355,2271
195592.33906037422,2272
165021.21759645705,2273
178311.5461192082,2274
153946.54489226593,2275
189884.67924837745,2276
182219.55235490273,2277
149739.0714240849,2278
126281.62173687066,2279
118101.33099021277,2280
163001.72471391998,2281
182203.33336332507,2282
109003.77719352528,2283
112357.55865066341,2284
142176.9243465952,2285
123534.61891697056,2286
371166.11364466685,2287
273314.0609832852,2288
365844.3368025884,2289
448725.3297785355,2290
337760.51816914254,2291
443748.50131196534,2292
465091.66290481447,2293
405886.57284135674,2294
467727.1898114277,2295
279251.90212879085,2296
342177.1051007463,2297
336994.294324109,2298
353017.3876035783,2299
340987.27075465233,2300
312815.0985787566,2301
250690.41150278234,2302
248454.6086663885,2303
253675.08320043184,2304
192515.55096702167,2305
187350.95194126462,2306
195939.77691756317,2307
229404.6628247623,2308
286415.7499052459,2309
211924.132738783,2310
199110.9969613098,2311
177309.65359719092,2312
172800.03465619992,2313
172933.46231399616,2314
182336.72436149372,2315
195296.43947485453,2316
187666.36724774586,2317
179322.23929677333,2318
183537.30596356484,2319
187156.1578440851,2320
237939.3018077068,2321
179400.36535989307,2322
198082.71459729757,2323
182926.6768831721,2324
215125.59633774162,2325
177742.2129145062,2326
203058.19780285325,2327
223263.48749753175,2328
192383.32639101424,2329
180515.38349628737,2330
341926.85740471777,2331
400568.4612298016,2332
323245.27186292526,2333
258156.0693527762,2334
286756.4273176975,2335
310725.83840019524,2336
197393.5017810293,2337
265828.15099904087,2338
221284.70936770225,2339
391379.1983260832,2340
211766.23639855624,2341
237704.12076579168,2342
230101.91469541614,2343
213992.66419807717,2344
236446.18495206902,2345
212641.35324767017,2346
196680.146818472,2347
242067.4833420975,2348
181395.23470753076,2349
313795.2690457485,2350
254227.45983001933,2351
254130.04926968168,2352
236168.14699189225,2353
139670.1876311701,2354
147618.175027363,2355
153005.71655547322,2356
189564.76937409648,2357
197240.98109137008,2358
133881.60882962018,2359
115913.58005332576,2360
146430.63175153817,2361
256934.61007517268,2362
140096.31204605437,2363
159174.3956296316,2364
216088.67514045106,2365
193405.11965309203,2366
223042.58352706057,2367
212542.64310555308,2368
217305.9314831404,2369
169765.75266104715,2370
165496.2846209894,2371
192336.48782643685,2372
286979.7219619425,2373
316645.60937140364,2374
254961.58538453822,2375
269560.9536171094,2376
329813.8130055717,2377
145065.33349549558,2378
194806.0954011806,2379
149196.33324388298,2380
167921.0628763992,2381
215804.75598803686,2382
204825.75707402846,2383
244880.46798811015,2384
161964.07716451044,2385
133604.4807622481,2386
137031.76060521897,2387
104328.06711961722,2388
118487.94774692704,2389
149963.60680028985,2390
146095.8936494621,2391
114176.76274189532,2392
172655.6903865019,2393
143750.10868498433,2394
211081.27342988775,2395
143857.7739054953,2396
222591.13543263826,2397
135589.19617693365,2398
65707.46904717805,2399
62936.64878175311,2400
121223.83303585224,2401
136906.71055305813,2402
147196.99626930928,2403
153992.77924000408,2404
158860.7997140399,2405
140060.94619479534,2406
124774.730510739,2407
148923.3058568554,2408
120344.11980833168,2409
173640.62976835796,2410
113974.53025059009,2411
158031.76912036067,2412
129399.20101328439,2413
157639.06012388144,2414
133634.4933878671,2415
129684.77763302521,2416
131635.78309473424,2417
132005.83856783563,2418
127262.04853565592,2419
121565.7303121961,2420
148634.31794416733,2421
107682.20985869932,2422
115143.15549626027,2423
165156.4842851539,2424
195010.54560947636,2425
131449.09323832838,2426
132338.9131426107,2427
183203.88891811983,2428
113197.09782122035,2429
132935.66031256644,2430
108926.18973016378,2431
147976.93377888866,2432
148335.65276855574,2433
138796.91472419386,2434
151783.13779618527,2435
105242.32963425574,2436
102613.02275504897,2437
124055.50330349739,2438
103218.27407038603,2439
124032.40625310494,2440
94634.35798918134,2441
98265.18827566948,2442
126616.63953966642,2443
132328.10945823218,2444
87276.65486516435,2445
132035.88345918612,2446
181498.62849723743,2447
129599.04912732428,2448
111585.9205178962,2449
154768.72492095263,2450
119221.4128174835,2451
190910.3312737273,2452
93211.1842751776,2453
118710.05539023531,2454
121247.53154212648,2455
133395.73496592132,2456
137811.237403324,2457
127130.63840702658,2458
107160.97447025812,2459
139559.60124755104,2460
127273.2974181173,2461
134252.29527884326,2462
124438.42885369547,2463
170537.0539268696,2464
141982.65331125646,2465
117713.85914972333,2466
131274.85864321317,2467
82036.98508376152,2468
80322.2340209104,2469
194016.88967747672,2470
216582.91983692878,2471
165381.5399736694,2472
116517.79152690085,2473
73773.16146495022,2474
207914.102594667,2475
115021.88681509107,2476
126720.84653966335,2477
152163.03461268486,2478
105548.98093056794,2479
154649.3409137366,2480
120051.9704908712,2481
126029.50536032667,2482
111281.52746191602,2483
122275.07676011634,2484
123543.88141688096,2485
150437.65188875288,2486
166297.27003307664,2487
166160.88254395424,2488
157301.84105478617,2489
145918.58061029148,2490
93522.63034618321,2491
197067.11009540837,2492
155972.31770123655,2493
152075.84843572485,2494
89224.88698382443,2495
238113.30990916834,2496
152995.67524015254,2497
107991.26878174207,2498
86647.2853294026,2499
119399.51000431672,2500
134545.19969453674,2501
145688.1308195952,2502
94762.02465097915,2503
172306.18591157653,2504
227102.43495644696,2505
250017.33693508254,2506
277344.2713614474,2507
250210.85941716548,2508
218264.95720925299,2509
223216.4903851615,2510
175942.3131350919,2511
208130.82614684635,2512
221736.37638087926,2513
265198.50776371465,2514
150663.0801478441,2515
174583.7366422905,2516
146940.486785923,2517
156188.19109861605,2518
234762.55170471806,2519
221498.02604578904,2520
189560.99235646217,2521
221436.55375225958,2522
119249.5250197716,2523
135156.73047819722,2524
148323.9249972208,2525
137575.20903668526,2526
117754.32891646425,2527
128874.34205057006,2528
133686.53671054787,2529
125572.94556417466,2530
254875.60990155593,2531
223095.3133003527,2532
193294.34766282933,2533
235734.31217890346,2534
294534.5718160975,2535
231989.29838950475,2536
243805.1083405839,2537
183051.37430552047,2538
190659.007738332,2539
175785.20073093096,2540
183871.28024511694,2541
164678.34223831038,2542
120988.56263255293,2543
122151.84823932918,2544
137432.49241848133,2545
121777.40339774011,2546
138335.74656445885,2547
150615.44439169503,2548
152479.94743300363,2549
523973.91024877736,2550
139643.9552574678,2551
129148.1301144523,2552
75689.9386711878,2553
95796.5899740109,2554
113071.01198052,2555
98011.4794847018,2556
107159.77480666165,2557
147418.89213902364,2558
141565.10415677025,2559
154830.835146086,2560
146065.220891437,2561
139385.96881051804,2562
151130.95443862042,2563
201237.0003664885,2564
137860.6769214322,2565
154955.45507584288,2566
142987.8944758789,2567
204821.62554787216,2568
228828.5218642739,2569
117827.51154063085,2570
191609.62774142317,2571
153734.78071857363,2572
220680.9160175661,2573
290652.3081234,2574
131673.25919871937,2575
118702.65760514289,2576
154453.36026926507,2577
82834.13288101048,2578
63994.675600628485,2579
86032.77773548994,2580
94538.50590618349,2581
100895.90169582776,2582
274009.5478538922,2583
172913.34343349165,2584
184109.7299424019,2585
220996.93976851288,2586
200114.66367477196,2587
138245.92325229407,2588
151132.10989252897,2589
201224.95226399336,2590
224359.50025136644,2591
210040.90158510875,2592
256805.71939296625,2593
185135.5873459074,2594
208446.235247915,2595
288435.6481042377,2596
186319.4688129971,2597
280506.7747521191,2598
342348.5952881357,2599
151502.9312470159,2600
143141.02930581014,2601
85656.65485096043,2602
94245.17711467702,2603
90603.62816885844,2604
82355.11756717165,2605
144549.365192528,2606
197490.47960527497,2607
197371.24008332682,2608
173707.86261288187,2609
110980.8382252779,2610
125039.00287447781,2611
161471.24968185066,2612
130410.03005693958,2613
124286.86326049705,2614
153243.32836538332,2615
144288.6081956948,2616
184594.979560344,2617
195516.80457603897,2618
198504.95760730738,2619
188086.43007772428,2620
176010.1150404471,2621
176480.32313761584,2622
243586.4469390035,2623
297676.25774919614,2624
293280.77675365115,2625
173293.38394926878,2626
168652.03980349452,2627
482671.7510099878,2628
495679.41323279333,2629
390644.2457336839,2630
470952.1442498455,2631
416916.0757898686,2632
314358.7596524691,2633
430535.0022712928,2634
158944.36330574861,2635
173975.4200409581,2636
179238.85814573878,2637
252640.6491856836,2638
192589.48905597383,2639
151266.63417772745,2640
103900.0957294024,2641
186372.61500438832,2642
103798.151519835,2643
118320.40394018097,2644
110767.86750163736,2645
95556.14557303439,2646
104287.89255944292,2647
141014.63897664368,2648
154577.98732217657,2649
136103.1221684338,2650
138005.17968007195,2651
398315.26806977694,2652
256131.43115665755,2653
252162.63593131502,2654
408917.33270147216,2655
327420.2446202261,2656
350689.7757843174,2657
309206.46820490895,2658
310224.58386757644,2659
366494.1611290165,2660
356054.9880018709,2661
366917.2851076991,2662
296010.38529396185,2663
278274.99867091683,2664
330013.1918662833,2665
283634.52687491494,2666
170847.19977960008,2667
182699.32089462655,2668
179958.00266910094,2669
276326.0502000097,2670
190539.34227141424,2671
192771.09378029348,2672
199418.3793480046,2673
193271.83668162095,2674
173041.40214681433,2675
195150.63767242743,2676
197806.09115312557,2677
247240.59624858038,2678
279357.3865323042,2679
292467.1931114834,2680
404587.0011960617,2681
322851.24105211545,2682
510159.23836434615,2683
321917.6997051239,2684
330470.98714171,2685
246787.88511291143,2686
310347.3112533002,2687
217573.32140886254,2688
208666.31831019695,2689
411736.1969705053,2690
187287.0591217766,2691
141754.83754201623,2692
197686.23257262702,2693
140260.67694216614,2694
192804.90234302875,2695
186659.14900776924,2696
183914.38046459953,2697
192583.44013851616,2698
167801.59950211307,2699
153654.2513031805,2700
150214.1159668765,2701
112131.59468697725,2702
128704.68911752984,2703
140202.81052898848,2704
115351.9668235955,2705
112897.79156288096,2706
123911.30410855454,2707
133383.17524938134,2708
104799.74060859706,2709
127897.03880830051,2710
264598.40012959205,2711
392998.7015555755,2712
170283.41826806858,2713
151486.77679612493,2714
170158.33845276397,2715
145178.7316873627,2716
191624.81397222445,2717
221876.46231760713,2718
152049.27138215365,2719
174017.41821729686,2720
130866.0542365658,2721
159766.61574661214,2722
143994.20965398906,2723
125827.10860591037,2724
130055.71669103681,2725
147725.26290259673,2726
175181.31686392083,2727
186921.34465925422,2728
149506.04412660125,2729
146958.8956239093,2730
134372.7626332732,2731
134669.0214141513,2732
159263.39235004783,2733
141039.22506731935,2734
132340.02150375384,2735
